X,col,row,line,line_id,rep,unit,g_alias,treatment,timestamp,Date,DAP,xDAP,Time,Date_Time_APM,APM,Digital.biomass,greenness,Height_mm,Height.Max_mm,hue.average,Leaf.angle,Leaf.area,Leaf.area.index,Leaf.area.projected,Leaf.inclination,Light.penetration.depth,NDVI,NPCI,PSRI
3323,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/11 11:49,2021/11/11,30,6,11:49,2021-11-11 上午,上午,22069300,0.30202,396.061,423.3,127.565,44.139,55721.9,0.174,38123.9,1.43591,363.714,0.71397,0.00479,-0.00072
3324,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/12 11:49,2021/11/12,31,7,11:49,2021-11-12 上午,上午,25131200,0.35013,416.691,450.069,120.313,42.224,60311.2,0.188,39985.8,1.48798,357.691,0.72717,0.06888,0.01077
3325,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/13 11:49,2021/11/13,32,8,11:49,2021-11-13 上午,上午,26233200,0.33109,423.652,439.952,121.451,42.533,61921.6,0.194,41189,1.47923,354.842,0.7217,0.05771,0.00497
3326,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/14 11:49,2021/11/14,33,9,11:49,2021-11-14 上午,上午,22457500,0.31469,426.463,450.649,122.683,42.494,52659.9,0.165,34622.1,1.48032,368.482,0.71845,0.03875,0.01871
3327,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/15 11:49,2021/11/15,34,10,11:49,2021-11-15 上午,上午,22687700,0.34761,434.8,461.546,121.685,42.987,52179.6,0.163,34831.3,1.46661,377.053,0.73513,0.04819,0.0017
3328,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/16 11:49,2021/11/16,35,11,11:49,2021-11-16 上午,上午,21794800,0.3279,444.242,467.438,121.026,40.726,49060.8,0.153,31259,1.53267,369.786,0.72294,0.05417,0.01397
3329,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/17 11:49,2021/11/17,36,12,11:49,2021-11-17 上午,上午,19929700,0.33788,441.534,473.28,122.011,39.684,45137.4,0.141,28077,1.566,381.871,0.72957,0.04958,0.00264
3330,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/18 11:49,2021/11/18,37,13,11:49,2021-11-18 上午,上午,19495800,0.33044,451.104,489.145,119.724,39.62,43217.9,0.135,26698.2,1.5681,337.642,0.71937,0.06117,0.0133
3331,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/19 11:49,2021/11/19,38,14,11:49,2021-11-19 上午,上午,19056500,0.34572,460.654,515.951,117.66,39.528,41368.4,0.129,25396.8,1.57114,199.676,0.71693,0.07507,0.02387
3332,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/20 11:49,2021/11/20,39,15,11:49,2021-11-20 上午,上午,15149600,0.32348,455.106,514.796,118.884,37.933,33288.1,0.104,19350.1,1.62664,321.634,0.69946,0.06703,-0.001
3333,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/21 11:49,2021/11/21,40,16,11:49,2021-11-21 上午,上午,14108300,0.30928,462.974,515.562,117.824,39.977,30473.3,0.095,18513.4,1.55643,297.223,0.68203,0.07012,0.0149
3334,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/22 11:49,2021/11/22,41,17,11:49,2021-11-22 上午,上午,14806400,0.33748,457.45,515.547,115.569,41.286,32367.2,0.101,20379,1.51552,230.541,0.68748,0.09646,0.03679
3335,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/23 11:50,2021/11/23,42,18,11:50,2021-11-23 上午,上午,16491800,0.36789,464.973,516.388,112.588,43.498,35468.2,0.111,23403.9,1.45277,222.327,0.70081,0.1288,0.02718
3336,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/24 11:50,2021/11/24,43,19,11:50,2021-11-24 上午,上午,20176000,0.33472,466.06,516.382,113.476,44.655,43290.5,0.135,29365.9,1.42277,146.467,0.67326,0.10467,0.04232
3337,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/25 11:50,2021/11/25,44,20,11:50,2021-11-25 上午,上午,22257000,0.36469,470.1,515.821,110.618,46.367,47345.3,0.148,33073.7,1.38163,121.694,0.68065,0.13514,0.0378
3338,7,3,S048,S048,NA,07:03:01,pp,A,2021/11/26 11:50,2021/11/26,45,21,11:50,2021-11-26 上午,上午,23930500,0.35958,477.592,516.121,110.799,46.482,50106.6,0.157,35021.4,1.37899,123.283,0.67731,0.1302,0.03717
3340,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/15 12:18,2021/10/15,3,-21,12:18,2021-10-15 下午,下午,327.555,0.37561,13.353,14.475,124.018,54.184,24.531,0,17.717,1.23319,2.777,0.71229,-0.00633,2.00E-05
3341,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/16 12:18,2021/10/16,4,-20,12:18,2021-10-16 下午,下午,8497.87,0.33819,16.977,21.944,107.088,55.07,500.542,0.002,414.208,1.21971,5.915,0.58905,0.17553,0.08472
3342,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/17 12:18,2021/10/17,5,-19,12:18,2021-10-17 下午,下午,70841.4,0.33602,25.64,37.17,103.946,59.019,2762.96,0.009,2365.54,1.16639,13.412,0.55762,0.20423,0.09604
3343,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/18 12:18,2021/10/18,6,-18,12:18,2021-10-18 下午,下午,173462,0.33943,41.198,52.753,105.432,52.078,4210.45,0.013,3330.21,1.26765,27.845,0.57728,0.19598,0.09728
3344,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/19 12:18,2021/10/19,7,-17,12:18,2021-10-19 下午,下午,271750,0.32678,38.903,50.889,111.761,50.004,6985.37,0.022,5348.84,1.30532,23.754,0.60446,0.13045,0.06451
3345,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/20 14:17,2021/10/20,8,-16,14:17,2021-10-20 下午,下午,362404,0.36142,47.577,55.717,112.548,43.951,7617.21,0.024,5292.74,1.44079,32.58,0.6503,0.14043,0.04618
3346,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/21 11:55,2021/10/21,9,-15,11:55,2021-10-21 上午,上午,669491,0.31877,62.506,76.946,117.253,41.95,10710.8,0.033,7159.8,1.49589,44.832,0.639,0.09131,0.04423
3347,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/22 11:55,2021/10/22,10,-14,11:55,2021-10-22 上午,上午,791180,0.38804,78.468,92.146,106.729,44.766,10082.8,0.032,7102.38,1.41998,32.443,0.63193,0.21551,0.07505
3348,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/23 11:55,2021/10/23,11,-13,11:55,2021-10-23 上午,上午,1467490,0.32897,96.521,117.669,116.464,43.65,15203.8,0.048,10518.7,1.44872,73.591,0.64538,0.10779,0.04129
3349,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/24 11:55,2021/10/24,12,-12,11:55,2021-10-24 上午,上午,2365700,0.38512,117.687,135.067,110.91,46.282,20101.6,0.063,14524.4,1.38359,88.134,0.66486,0.175,0.05085
3350,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/25 11:55,2021/10/25,13,-11,11:55,2021-10-25 上午,上午,1957320,0.35719,137.664,147.867,113.502,43.569,14218.2,0.044,9772.32,1.45086,116.146,0.64557,0.14127,0.05469
3351,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/26 11:55,2021/10/26,14,-10,11:55,2021-10-26 上午,上午,3862120,0.35132,159.191,183.354,114.142,44.908,24260.9,0.076,17121.1,1.41645,123.588,0.64486,0.13767,0.04731
3352,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/27 11:55,2021/10/27,15,-9,11:55,2021-10-27 上午,上午,4041790,0.33736,180.955,199.475,115.693,42.127,22335.8,0.07,14897.6,1.49076,145.136,0.63329,0.11519,0.04731
3353,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/28 11:55,2021/10/28,16,-8,11:55,2021-10-28 上午,上午,6087430,0.33556,199.687,215.376,117.596,42.577,30484.9,0.095,20585.4,1.47799,159.474,0.65066,0.09632,0.03964
3354,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/29 11:56,2021/10/29,17,-7,11:56,2021-10-29 上午,上午,6451300,0.35373,223.212,247.017,113.833,39.852,28902.1,0.09,18225.7,1.56048,186.548,0.63705,0.13501,0.04766
3355,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/30 11:56,2021/10/30,18,-6,11:56,2021-10-30 上午,上午,11158600,0.339,243.081,273.62,116.93,41.188,45905,0.143,29978.3,1.5185,198.711,0.65785,0.09825,0.04245
3356,7,4,S049,S049,NA,07:04:01,pp,A,2021/10/31 11:56,2021/10/31,19,-5,11:56,2021-10-31 上午,上午,9338390,0.33111,265.815,280.59,112.988,38.987,35131.1,0.11,21827.2,1.58939,192.858,0.61952,0.12754,0.05824
3357,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/1 14:22,2021/11/1,20,-4,14:22,2021-11-01 下午,下午,11553500,0.29894,287.495,312.389,122.807,37.235,40186.8,0.126,23855.3,1.65258,245.679,0.65567,0.04552,0.02859
3358,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/2 14:56,2021/11/2,21,-3,14:56,2021-11-02 下午,下午,12381100,0.34661,319.532,335.025,119.207,37.773,38747.4,0.121,23295.1,1.63249,214.82,0.68792,0.07477,0.01399
3359,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/3 12:17,2021/11/3,22,-2,12:17,2021-11-03 下午,下午,16769800,0.33799,345.156,376.508,120.134,40.21,48586,0.152,30656.8,1.54891,208.446,0.68816,0.06909,0.01659
3360,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/4 11:48,2021/11/4,23,-1,11:48,2021-11-04 上午,上午,20487100,0.3108,370.065,390.418,123.218,39.57,55360.9,0.173,34767.6,1.56977,265.648,0.68695,0.03764,0.02531
3361,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/5 12:52,2021/11/5,24,0,12:52,2021-11-05 下午,下午,25974400,0.33395,393.081,406.068,123.258,41.578,66079,0.206,43165.4,1.50681,333.215,0.7158,0.03211,-0.00232
3362,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/6 12:52,2021/11/6,25,1,12:52,2021-11-06 下午,下午,28189700,0.33154,408.981,429.514,122.516,39.797,68926.8,0.215,43800.7,1.56229,257.303,0.71454,0.03489,0.02765
3363,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/7 12:52,2021/11/7,26,2,12:52,2021-11-07 下午,下午,28097500,0.33539,423.521,449.97,122.527,40.241,66342.7,0.207,42566,1.54792,257.692,0.71743,0.03026,0.03712
3364,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/8 11:56,2021/11/8,27,3,11:56,2021-11-08 上午,上午,33918300,0.34597,443.971,477.323,120.969,40.388,76397.5,0.239,49192.3,1.54326,310.143,0.73093,0.04771,0.00545
3365,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/9 11:49,2021/11/9,28,4,11:49,2021-11-09 上午,上午,31598300,0.33306,461.7,479.86,121.278,38.268,68439.1,0.214,42129.3,1.61458,315.986,0.72216,0.05429,0.01394
3366,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/10 11:49,2021/11/10,29,5,11:49,2021-11-10 上午,上午,44535400,0.34804,468.934,503.714,119.422,42.998,94971.5,0.297,64524.1,1.46631,247.561,0.73608,0.06159,0.00837
3367,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/11 11:49,2021/11/11,30,6,11:49,2021-11-11 上午,上午,42012500,0.33902,473.435,496.177,119.485,42.068,88739.8,0.277,58994.8,1.49248,225.573,0.72439,0.06075,0.01594
3368,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/12 11:49,2021/11/12,31,7,11:49,2021-11-12 上午,上午,40273400,0.35847,481.51,508.256,117.83,42.197,83639.9,0.261,55476.9,1.48875,174.043,0.73149,0.07081,0.01183
3369,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/13 11:49,2021/11/13,32,8,11:49,2021-11-13 上午,上午,40945800,0.35606,487.207,515.578,116.275,43.584,84042,0.263,57252.4,1.45047,167.271,0.7227,0.08709,0.01919
3370,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/14 11:49,2021/11/14,33,9,11:49,2021-11-14 上午,上午,45979300,0.3416,491.246,515.856,118.25,43.785,93597.3,0.292,64137.3,1.44515,168.504,0.71864,0.06833,0.01868
3371,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/15 11:49,2021/11/15,34,10,11:49,2021-11-15 上午,上午,42702400,0.36418,495.005,515.228,115.61,45.356,86266.6,0.27,60703.3,1.40548,137.246,0.72279,0.09115,0.02043
3372,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/16 11:49,2021/11/16,35,11,11:49,2021-11-16 上午,上午,36261600,0.35163,494.457,515.548,116.612,42.498,73336.2,0.229,48963.3,1.4802,139.615,0.71453,0.08177,0.02596
3373,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/17 11:49,2021/11/17,36,12,11:49,2021-11-17 上午,上午,39460200,0.36234,491.202,515.141,114.858,43.264,80333.9,0.251,54369.5,1.45905,120.448,0.71597,0.09738,0.02291
3374,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/18 11:49,2021/11/18,37,13,11:49,2021-11-18 上午,上午,38026100,0.36434,498.117,516.187,113.706,43.475,76339.7,0.239,51842.7,1.45336,128.57,0.71038,0.10482,0.01888
3375,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/19 11:49,2021/11/19,38,14,11:49,2021-11-19 上午,上午,32803500,0.33996,499.67,515.76,114.244,42.902,65650.4,0.205,43976.2,1.46895,126.167,0.68848,0.0958,0.03155
3376,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/20 11:49,2021/11/20,39,15,11:49,2021-11-20 上午,上午,34289400,0.35531,497.93,515.141,111.724,43.095,68863.9,0.215,46138.2,1.46364,100.192,0.68392,0.11992,0.03019
3377,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/21 11:49,2021/11/21,40,16,11:49,2021-11-21 上午,上午,33894600,0.34417,500.173,515.396,112.083,43.207,67765.8,0.212,45548.1,1.46059,97.485,0.67484,0.11637,0.0527
3378,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/22 11:49,2021/11/22,41,17,11:49,2021-11-22 上午,上午,36498400,0.34658,503.465,515.272,111.251,43.845,72494.3,0.227,49402.7,1.44357,103.794,0.67447,0.12331,0.05403
3379,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/23 11:50,2021/11/23,42,18,11:50,2021-11-23 上午,上午,38573300,0.3713,503.727,516.4,108.505,46.636,76575.8,0.239,54655.6,1.37548,96.805,0.68549,0.15509,0.04133
3380,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/24 11:50,2021/11/24,43,19,11:50,2021-11-24 上午,上午,37967800,0.34494,500.711,516.583,109.629,45.395,75827.8,0.237,53144.5,1.40452,98.77,0.66495,0.14031,0.05416
3381,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/25 11:50,2021/11/25,44,20,11:50,2021-11-25 上午,上午,31270900,0.35828,510.767,516.179,107.454,44.172,61223.4,0.191,42003.6,1.43506,158.847,0.66473,0.16523,0.04948
3382,7,4,S049,S049,NA,07:04:01,pp,A,2021/11/26 11:50,2021/11/26,45,21,11:50,2021-11-26 上午,上午,33025900,0.35638,511.137,516.143,107.883,46.294,64612.6,0.202,45861,1.3833,147.765,0.66243,0.15813,0.05302
3383,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/13 10:19,2021/10/13,1,-23,10:19,2021-10-13 上午,上午,70636.6,0.39152,21.46,22.876,104.535,64.409,3291.53,0.01,2973.44,1.10876,9.162,0.60635,0.23155,0.08651
3384,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/15 12:18,2021/10/15,3,-21,12:18,2021-10-15 下午,下午,240342,0.34146,40.858,43.3,108.556,60.324,5882.38,0.018,5105.48,1.15096,24.448,0.58695,0.17116,0.09127
3385,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/16 12:18,2021/10/16,4,-20,12:18,2021-10-16 下午,下午,238493,0.36351,43.893,55.853,110.457,49.592,5433.55,0.017,4137,1.31327,26.552,0.62584,0.16423,0.07801
3386,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/17 12:18,2021/10/17,5,-19,12:18,2021-10-17 下午,下午,356406,0.36971,52.358,66.395,111.119,45.962,6807.08,0.021,4887.62,1.39102,33.48,0.64282,0.16655,0.06955
3387,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/18 12:18,2021/10/18,6,-18,12:18,2021-10-18 下午,下午,521748,0.37413,65.562,76.76,111.081,47.551,7958.1,0.025,5871.14,1.35522,48.589,0.64965,0.16882,0.07098
3388,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/19 12:18,2021/10/19,7,-17,12:18,2021-10-19 下午,下午,970213,0.34269,70.258,85.833,117.279,51.905,13809.3,0.043,10861.4,1.27065,44.393,0.66597,0.09679,0.03884
3389,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/20 14:17,2021/10/20,8,-16,14:17,2021-10-20 下午,下午,1293410,0.36542,76.042,82.507,118.644,48.808,17009.1,0.053,12809.4,1.32886,56.68,0.70062,0.07848,0.01789
3390,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/21 11:55,2021/10/21,9,-15,11:55,2021-10-21 上午,上午,1308280,0.33519,87.654,96.286,122.575,45.655,14925.5,0.047,10689.6,1.39829,63.067,0.70065,0.04693,0.02502
3391,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/22 11:55,2021/10/22,10,-14,11:55,2021-10-22 上午,上午,1845830,0.3996,100.378,115.666,116.83,46.416,18388.9,0.057,13296.2,1.3805,79.268,0.7265,0.11401,0.02535
3392,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/23 11:55,2021/10/23,11,-13,11:55,2021-10-23 上午,上午,2337530,0.3109,117.917,135.435,126.622,45.561,19823.5,0.062,14148.7,1.40053,90.504,0.71439,0.01833,0.02579
3393,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/24 11:55,2021/10/24,12,-12,11:55,2021-10-24 上午,上午,3626010,0.39763,134.567,142.525,117.772,51.687,26945.7,0.084,21148.6,1.27446,84.349,0.73239,0.09235,0.02116
3394,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/25 11:55,2021/10/25,13,-11,11:55,2021-10-25 上午,上午,3957070,0.31333,143.99,163.119,123.771,46.716,27481.6,0.086,20009.7,1.37367,113.223,0.69843,0.02976,0.04203
3395,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/26 11:55,2021/10/26,14,-10,11:55,2021-10-26 上午,上午,6624170,0.32874,158.816,179.094,124.109,48.344,41709.6,0.13,31173.7,1.33839,106.157,0.71357,0.03675,0.02606
3396,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/27 11:55,2021/10/27,15,-9,11:55,2021-10-27 上午,上午,7053470,0.30937,172.965,195.353,125.68,46.936,40779.9,0.127,29787.1,1.36872,117.078,0.70349,0.01722,0.04489
3397,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/28 11:55,2021/10/28,16,-8,11:55,2021-10-28 上午,上午,8138770,0.34454,195.745,213.76,123.601,46.822,41578.5,0.13,30318,1.37128,129.676,0.71873,0.03116,0.02535
3398,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/29 11:56,2021/10/29,17,-7,11:56,2021-10-29 上午,上午,10731400,0.34738,219.73,232.46,122.034,47.642,48838.8,0.153,36013.1,1.35325,126.908,0.71041,0.05065,0.02571
3399,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/30 11:56,2021/10/30,18,-6,11:56,2021-10-30 上午,上午,16350600,0.33333,239.316,249.733,123.663,50.45,68322.5,0.214,52441.7,1.29687,153.511,0.71472,0.03309,0.0179
3400,7,6,S050,S050,NA,07:06:01,pp,A,2021/10/31 11:56,2021/10/31,19,-5,11:56,2021-10-31 上午,上午,17989000,0.337,262.279,276.762,121.678,48.426,68587.4,0.214,50561.9,1.3367,166.106,0.70511,0.0457,0.02423
3401,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/1 14:22,2021/11/1,20,-4,14:22,2021-11-01 下午,下午,21422200,0.31642,289.786,320.803,128.402,47.373,73924.2,0.231,53310.7,1.35907,171.839,0.73657,-0.00557,0.00948
3402,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/2 14:56,2021/11/2,21,-3,14:56,2021-11-02 下午,下午,25217400,0.3577,319.175,337.63,124.026,49.165,79008,0.247,59007.3,1.32169,177.437,0.75264,0.02579,-0.00436
3403,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/3 12:17,2021/11/3,22,-2,12:17,2021-11-03 下午,下午,33957900,0.31846,338.694,360.417,123.46,49.648,100261,0.313,75728.5,1.31217,194.834,0.7012,0.03019,0.0122
3404,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/4 11:48,2021/11/4,23,-1,11:48,2021-11-04 上午,上午,35393100,0.31706,360.567,374.835,126.245,51.3,98159.8,0.307,75448.6,1.28132,190.5,0.7284,0.00287,-0.00264
3405,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/5 12:52,2021/11/5,24,0,12:52,2021-11-05 下午,下午,40127200,0.33197,377.826,397.859,124.551,53.752,106206,0.332,84229.4,1.23996,183.901,0.73844,0.01221,-0.00541
3406,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/6 12:52,2021/11/6,25,1,12:52,2021-11-06 下午,下午,45036800,0.30296,401.231,418.461,125.815,54.637,112247,0.351,90342.8,1.22623,210.377,0.72,0.00299,0.00282
3407,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/7 12:52,2021/11/7,26,2,12:52,2021-11-07 下午,下午,44127000,0.31316,415.81,444.97,124.71,53.438,106123,0.332,83726.4,1.24498,224.505,0.72292,0.0096,0.01097
3408,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/8 11:56,2021/11/8,27,3,11:56,2021-11-08 上午,上午,47639800,0.30414,437.137,471.193,124.527,54.133,108981,0.341,86206.4,1.23398,238.481,0.71336,0.0101,8.00E-05
3409,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/9 11:49,2021/11/9,28,4,11:49,2021-11-09 上午,上午,46311200,0.32366,463.487,486.965,121.854,52.758,99919,0.312,77511.4,1.25613,230.686,0.72024,0.03619,0.01678
3410,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/10 11:49,2021/11/10,29,5,11:49,2021-11-10 上午,上午,47177200,0.31496,473.648,490.52,121.828,55.316,99604,0.311,79691.2,1.21608,242.736,0.71469,0.02803,0.0012
3411,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/11 11:49,2021/11/11,30,6,11:49,2021-11-11 上午,上午,51800800,0.31502,481.866,506.674,122.288,54.023,107500,0.336,83970.9,1.23569,237.766,0.71731,0.02401,0.00717
3412,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/12 11:49,2021/11/12,31,7,11:49,2021-11-12 上午,上午,53003400,0.32891,482.236,516.037,120.959,54.044,109912,0.343,85957.6,1.23536,240.959,0.71766,0.03539,0.00395
3413,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/13 11:49,2021/11/13,32,8,11:49,2021-11-13 上午,上午,51923700,0.31493,482.471,515.611,120.407,55.032,107620,0.336,84706.2,1.22028,203.888,0.70829,0.03574,0.0022
3414,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/14 11:49,2021/11/14,33,9,11:49,2021-11-14 上午,上午,50797100,0.30339,483.583,515.548,121.644,56.35,105043,0.328,83700.1,1.20127,192.469,0.70308,0.02394,0.01121
3415,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/15 11:49,2021/11/15,34,10,11:49,2021-11-15 上午,上午,52210100,0.32261,487.809,515.107,119.829,55.644,107030,0.334,84922.5,1.2113,201.256,0.70791,0.04051,0.00346
3416,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/16 11:49,2021/11/16,35,11,11:49,2021-11-16 上午,上午,51829800,0.31956,484.526,515.368,119.575,54.914,106970,0.334,84202.4,1.22204,168.252,0.7038,0.043,0.02369
3417,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/17 11:49,2021/11/17,36,12,11:49,2021-11-17 上午,上午,51593400,0.32145,490.141,515.179,118.931,55.57,105262,0.329,83529.2,1.21237,174.916,0.70062,0.04579,0.01161
3418,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/18 11:49,2021/11/18,37,13,11:49,2021-11-18 上午,上午,53810000,0.3194,493.633,515.963,117.648,54.508,109008,0.341,85566.1,1.22819,172.741,0.69006,0.05643,0.02282
3419,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/19 11:49,2021/11/19,38,14,11:49,2021-11-19 上午,上午,49316700,0.32243,490.78,515.801,117.239,53.835,100486,0.314,78443,1.23864,167.463,0.68893,0.05948,0.02929
3420,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/20 11:49,2021/11/20,39,15,11:49,2021-11-20 上午,上午,50924300,0.32915,486.483,514.992,115.616,53.226,104678,0.327,81081.3,1.24842,158.167,0.68466,0.07236,0.02103
3421,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/21 11:49,2021/11/21,40,16,11:49,2021-11-21 上午,上午,50538500,0.31935,484.927,515.443,115.725,53.697,104219,0.326,81213.5,1.24083,152.017,0.67213,0.06963,0.03644
3422,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/22 11:49,2021/11/22,41,17,11:49,2021-11-22 上午,上午,53082700,0.31818,483.319,515.516,113.708,52.853,109829,0.343,84574.2,1.25455,148.159,0.65511,0.08591,0.04305
3423,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/23 11:50,2021/11/23,42,18,11:50,2021-11-23 上午,上午,52264900,0.3398,486.27,516.363,109.545,53.96,107481,0.336,83744.8,1.23669,143.47,0.65958,0.12382,0.03906
3424,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/24 11:50,2021/11/24,43,19,11:50,2021-11-24 上午,上午,50914000,0.31917,483.892,516.64,111.466,52.569,105218,0.329,80489.2,1.25929,130.412,0.64385,0.10632,0.05631
3425,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/25 11:50,2021/11/25,44,20,11:50,2021-11-25 上午,上午,50540900,0.33978,485.742,515.891,108.489,54.122,104049,0.325,81386,1.23415,126.932,0.6499,0.13344,0.04673
3426,7,6,S050,S050,NA,07:06:01,pp,A,2021/11/26 11:50,2021/11/26,45,21,11:50,2021-11-26 上午,上午,50527500,0.34003,484.858,516.182,108.999,54.461,104211,0.326,82015.1,1.22891,124.364,0.6526,0.1302,0.04525
3428,7,7,S051,S051,NA,07:07:01,pp,A,2021/10/15 12:18,2021/10/15,3,-21,12:18,2021-10-15 下午,下午,8279.68,0.32006,14.532,16.376,108.881,69.253,569.769,0.002,531.612,1.06934,3.444,0.56265,0.12928,0.06326
3429,7,7,S051,S051,NA,07:07:01,pp,A,2021/10/16 12:18,2021/10/16,4,-20,12:18,2021-10-16 下午,下午,15927.6,0.33407,14.979,17.752,110.194,63.467,1063.32,0.003,951.772,1.11771,4.405,0.59578,0.11678,0.05638
3430,7,7,S051,S051,NA,07:07:01,pp,A,2021/10/17 12:18,2021/10/17,5,-19,12:18,2021-10-17 下午,下午,47245,0.34252,18.839,21.204,109.028,60.741,2507.89,0.008,2182.36,1.14623,7.165,0.59183,0.14072,0.0673
3431,7,7,S051,S051,NA,07:07:01,pp,A,2021/10/18 12:18,2021/10/18,6,-18,12:18,2021-10-18 下午,下午,84624.6,0.35011,27.854,31.88,108.056,53.784,3038.09,0.009,2453.21,1.23946,14.584,0.60159,0.16909,0.07422
