"","genotype","DAP","variable","DAP.diffs","variable.AGR","variable.RGR","variable.smooth","variable.AGR.smooth","variable.RGR.smooth","Digital.biomass","col","row","line","rep"
"92","Check1_3",29,27337700,1,6818800,0.286920289306172,24413662.7739675,1579661.58446804,0.0677755466731434,27337700,4,5,"Check1",3
"93","Check1_3",30,25491300,1,-1846400,-0.0699294844541989,25661653.1194154,1252621.52852661,0.0507161704168119,25491300,4,5,"Check1",3
"94","Check1_3",31,26606800,1,1115500,0.0428296047354324,26588700.0264437,923192.744010265,0.0354045869211739,26606800,4,5,"Check1",3
"95","Check1_3",32,28010700,1,1403900,0.0514197578190703,27229707.0857572,630186.498085479,0.0228844280702973,28010700,4,5,"Check1",3
"96","Check1_3",33,27708200,1,-302500,-0.0108581817681062,27630942.1656914,383331.532196396,0.0130328378208829,27708200,4,5,"Check1",3
"97","Check1_3",34,28342600,1,634400,0.0226375749074023,27892374.4402029,241221.982054396,0.00756165174508075,28342600,4,5,"Check1",3
"98","Check1_3",35,26606400,1,-1736200,-0.0632141848221449,28139606.3344226,232789.875320786,0.00720487311683286,26606400,4,5,"Check1",3
"99","Check1_3",36,27228400,1,622000,0.0231087578857962,28504067.9163615,366801.419877294,0.012063388051672,27228400,4,5,"Check1",3
"100","Check1_3",37,29570000,1,2341600,0.0824997876270768,29001150.142223,516294.571201557,0.0174387840605868,29570000,4,5,"Check1",3
"101","Check1_3",38,30019700,1,449700,0.0150934989532215,29545079.8636456,570782.424695178,0.0193618292359458,30019700,4,5,"Check1",3
"102","Check1_3",39,29868800,1,-150900,-0.00503937548430258,30074719.7237617,559362.476026516,0.0188759961714416,29868800,4,5,"Check1",3
"103","Check1_3",40,30587700,1,718900,0.0237835100328255,30566639.8562234,522910.446026156,0.0174743743247272,30587700,4,5,"Check1",3
"104","Check1_3",41,30937400,1,349700,0.0113678406343225,30991913.7670055,450365.933992232,0.0148922922918169,30937400,4,5,"Check1",3
"105","Check1_3",42,31772500,1,835100,0.0266353277736356,31318688.7280181,330207.95327428,0.0108252621617755,31772500,4,5,"Check1",3
"106","Check1_3",43,32373200,1,600700,0.0187297842443634,31519372.5398553,156474.762687031,0.00511814292729532,32373200,4,5,"Check1",3
"107","Check1_3",44,30958800,1,-1414400,-0.0446736317380243,31609949.976312,-32449.1478175593,-0.00100811792790961,30958800,4,5,"Check1",3
"108","Check1_3",45,31364100,1,405300,0.0130066384519955,31660099.1332243,-181235.935551086,-0.00583177259330258,31364100,4,5,"Check1",3
"109","Check1_4",10,755641,NA,NA,NA,886527.565681171,NA,NA,755641,5,8,"Check1",4
"110","Check1_4",11,1684210,1,928569,0.801485494446094,1423034.95860827,642298.97273328,0.537331603725302,1684210,5,8,"Check1",4
"111","Check1_4",12,2379860,1,695650,0.345745051290563,1951413.89192589,581547.346315227,0.403205044010326,2379860,5,8,"Check1",4
"112","Check1_4",13,1981880,1,-397980,-0.182995773253058,2486361.67582869,552588.356584121,0.295595508508834,1981880,5,8,"Check1",4
"113","Check1_4",14,3329530,1,1347650,0.518785263719121,3065391.33678315,578677.679792227,0.228735111673091,3329530,5,8,"Check1",4
"114","Check1_4",15,3594270,1,264740,0.0765097578584281,3705430.04113723,632300.109294067,0.187620873204509,3594270,5,8,"Check1",4
"115","Check1_4",16,3834720,1,240450,0.0647555096714131,4430271.38316783,716552.57803481,0.167193729440652,3834720,5,8,"Check1",4
"116","Check1_4",17,5770580,1,1935860,0.40867617497919,5251689.26096257,814058.417476919,0.157922015463263,5770580,5,8,"Check1",4
"117","Check1_4",18,7073960,1,1303380,0.203647840858936,6150818.18546412,887415.99286239,0.145573295381708,7073960,5,8,"Check1",4
"118","Check1_4",19,7969420,1,895460,0.119191280997848,7146045.85253654,976152.676956429,0.132575246338064,7969420,5,8,"Check1",4
"119","Check1_4",20,7953930,1,-15490,-0.00194557111237554,8333778.24453683,1166743.6078891,0.12950422342792,7953930,5,8,"Check1",4
"120","Check1_4",21,6397180,1,-1556750,-0.217808877881398,9869897.37990484,1526780.39036437,0.144735165267119,6397180,5,8,"Check1",4
"121","Check1_4",22,10682000,1,4284820,0.512702813655673,11845759.4124297,1986866.40650433,0.170994012637957,10682000,5,8,"Check1",4
"122","Check1_4",23,17201800,1,6519800,0.476453947589069,14113432.6041068,2282613.06879512,0.179450609586562,17201800,5,8,"Check1",4
"123","Check1_4",24,18326700,1,1124900,0.0633449834039044,16446851.6641489,2329337.04325445,0.163889850137615,18326700,5,8,"Check1",4
"124","Check1_4",25,18562500,1,235800,0.0127844036523669,18822602.3320993,2355804.84231261,0.14291777180068,18562500,5,8,"Check1",4
"125","Check1_4",26,16767300,1,-1795200,-0.101712855478889,21377611.1787762,2543746.49593611,0.131042901589444,16767300,5,8,"Check1",4
"126","Check1_4",27,23469800,1,6702500,0.336283927225764,24190453.0058197,2831507.6723481,0.127954752742118,23469800,5,8,"Check1",4
"127","Check1_4",28,26993400,1,3523600,0.139877903368678,27038549.2554545,2886189.29885909,0.118519792880826,26993400,5,8,"Check1",4
"128","Check1_4",29,33774900,1,6781500,0.224125531393608,29582637.1547854,2579820.59154281,0.0984221682957976,33774900,5,8,"Check1",4
"129","Check1_4",30,30438400,1,-3336500,-0.104012953877918,31534329.2490436,1968584.62158471,0.0706172867998465,30438400,5,8,"Check1",4
"130","Check1_4",31,35336500,1,4898100,0.149211454875436,32847652.2335384,1319840.06942382,0.0441423077514938,35336500,5,8,"Check1",4
"131","Check1_4",32,30242100,1,-5094400,-0.155681430724975,33511949.4556328,666994.898817605,0.0198946014588759,30242100,5,8,"Check1",4
"132","Check1_4",33,33269100,1,3027000,0.0953940449222112,33603452.4065003,100448.563732657,7.40304257673292e-06,33269100,5,8,"Check1",4
"133","Check1_4",34,39400100,1,6131000,0.169139316104899,33028867.4153274,-577155.961333645,-0.0221167724969082,39400100,5,8,"Check1",4
"134","Check1_4",35,31283600,1,-8116500,-0.230674355802846,31722112.2724092,-1343363.95430347,-0.0461739160791981,31283600,5,8,"Check1",4
"135","Check1_4",36,30069300,1,-1214300,-0.0395892808550398,30000378.7722441,-1776108.57647793,-0.0601105725253823,30069300,5,8,"Check1",4
"136","Check1_4",37,26706500,1,-3362800,-0.118597736242854,28253231.1969487,-1798144.96904404,-0.0610281578643885,26706500,5,8,"Check1",4
"137","Check1_4",38,23590400,1,-3116100,-0.124067131857736,26843814.4615662,-1437623.65389139,-0.0487953784167713,23590400,5,8,"Check1",4
"138","Check1_4",39,25443800,1,1853400,0.0756322487730986,25990088.5914048,-850792.054265199,-0.0282308217812847,25443800,5,8,"Check1",4
"139","Check1_4",40,25308800,1,-135000,-0.00531993704339539,25675834.7545039,-290818.680863369,-0.00858284959727265,25308800,5,8,"Check1",4
"140","Check1_4",41,25998700,1,689900,0.0268943754284794,25794968.7516958,150704.339946036,0.00687169963041183,25998700,5,8,"Check1",4
"141","Check1_4",42,26193800,1,195100,0.00747620477028486,26213341.6843745,449203.504872461,0.017228971839226,26193800,5,8,"Check1",4
"142","Check1_4",43,27715700,1,1521900,0.056476298092091,26803465.6146325,615879.656051704,0.0228643679424111,27715700,5,8,"Check1",4
"143","Check1_4",44,27840200,1,124500,0.00448197971464444,27453894.8984361,669309.054953423,0.0244045870104532,27840200,5,8,"Check1",4
"144","Check1_4",45,28170800,1,330600,0.0118049611426111,28115442.8575856,677200.592941149,0.0242984309780656,28170800,5,8,"Check1",4
"145","Check1_5",10,1169030,NA,NA,NA,467660.978102456,NA,NA,1169030,6,2,"Check1",5
"146","Check1_5",11,1723970,1,554940,0.388455425577546,1557111.94766802,564402.513261503,0.413913906669928,1723970,6,2,"Check1",5
"147","Check1_5",12,2882340,1,1158370,0.513972693550429,2714339.07553561,878369.38165597,0.385126549394406,2882340,6,2,"Check1",5
"148","Check1_5",13,3093920,1,211580,0.0708364310717316,4020066.56078159,1196201.40706475,0.355919737481706,3093920,6,2,"Check1",5
"149","Check1_5",14,5788260,1,2694340,0.626392832965421,5553700.45831547,1524167.66467799,0.32989070315928,5788260,6,2,"Check1",5
"150","Check1_5",15,7063360,1,1275100,0.199089130685145,7343419.75891402,1825223.85204755,0.298190679004911,7063360,6,2,"Check1",5
"151","Check1_5",16,9019710,1,1956350,0.244491323810922,9413304.00682376,2117070.6171733,0.265923676014985,9019710,6,2,"Check1",5
"152","Check1_5",17,11287800,1,2268090,0.224310313681371,11767600.9340619,2396659.90128831,0.236070942236612,11287800,6,2,"Check1",5
"153","Check1_5",18,15051100,1,3763300,0.287728581761957,14374394.0878304,2638015.1868448,0.208203514877483,15051100,6,2,"Check1",5
"154","Check1_5",19,16774400,1,1723300,0.108402836481936,17176381.0615208,2822933.75127524,0.182081394573756,16774400,6,2,"Check1",5
"155","Check1_5",20,17966053.3333333,1,1191653.33333333,0.0686301366659755,20144603.4599942,2990148.32927446,0.161511822036215,9911560,6,2,"Check1",5
"156","Check1_5",20,17966053.3333333,1,1191653.33333333,0.0686301366659755,20144603.4599942,2990148.32927446,0.161511822036215,22248600,6,2,"Check1",5
"157","Check1_5",20,17966053.3333333,1,1191653.33333333,0.0686301366659755,20144603.4599942,2990148.32927446,0.161511822036215,21738000,6,2,"Check1",5
"158","Check1_5",21,22423600,1,4457546.66666667,0.221629924299835,23201946.1269569,3090298.87950755,0.144949617169731,22423600,6,2,"Check1",5
"159","Check1_5",22,27477300,1,5053700,0.203246233579164,26117903.3032249,2953657.1661635,0.124445863432455,27477300,6,2,"Check1",5
"160","Check1_5",23,30682700,1,3205400,0.110338768590077,28601021.1486141,2510749.60461171,0.0971373651761664,30682700,6,2,"Check1",5
"161","Check1_5",24,30505900,1,-176800,-0.00577887031324246,30464324.0705842,1873786.385533,0.0671950561095546,30505900,6,2,"Check1",5
"162","Check1_5",25,32407700,1,1901800,0.0604759413552515,31671629.5101496,1204116.32974664,0.0398083777551466,32407700,6,2,"Check1",5
"163","Check1_5",26,32967900,1,560200,0.0171383119036011,32232900.7231291,544683.034460047,0.0156814639354661,32967900,6,2,"Check1",5
"164","Check1_5",27,33824700,1,856800,0.0256569440503618,32215768.4596294,-48332.8933804585,-0.00428401356096922,33824700,6,2,"Check1",5
"165","Check1_5",28,32825400,1,-999300,-0.0299886988893383,31769714.6901317,-489905.19333218,-0.018208384176712,32825400,6,2,"Check1",5
"166","Check1_5",29,28501600,1,-4323800,-0.14124237989891,31171714.1493423,-640652.375895374,-0.022309777729997,28501600,6,2,"Check1",5
"167","Check1_5",30,28923400,1,421800,0.014690730029066,30747820.8878764,-444724.840334792,-0.0151668080867232,28923400,6,2,"Check1",5
"168","Check1_5",31,29908700,1,985300,0.0334984518940375,30646569.1752711,-96083.3397987135,-0.00331133274864614,29908700,6,2,"Check1",5
"169","Check1_5",32,30540000,1,631300,0.0208878918177115,30850627.2264436,226466.183629231,0.00737734260546372,30540000,6,2,"Check1",5
"170","Check1_5",33,31572000,1,1032000,0.0332333520556697,31263880.147652,441304.289904424,0.0143296831396086,31572000,6,2,"Check1",5
"171","Check1_5",34,32369500,1,797500,0.0249459695717116,31764299.4425082,523916.778313384,0.0168803901627568,32369500,6,2,"Check1",5
"172","Check1_5",35,32687600,1,318100,0.0097791796760171,32253524.6276408,502598.730196974,0.016051851948348,32687600,6,2,"Check1",5
"173","Check1_5",36,32543100,1,-144500,-0.00443043647739478,32682212.7994386,431697.585666233,0.0136458742617531,32543100,6,2,"Check1",5
"174","Check1_5",37,33407000,1,863900,0.0262000942454924,33035154.3100404,347494.744653095,0.0108548559176203,33407000,6,2,"Check1",5
"175","Check1_5",38,33643900,1,236900,0.00706630293561047,33300970.7895743,251972.930217617,0.00777197441772543,33643900,6,2,"Check1",5
"176","Check1_5",39,33391600,1,-252300,-0.00752739045160134,33494501.7232522,172764.420163951,0.00523159826832527,33391600,6,2,"Check1",5
"177","Check1_5",40,33940900,1,549300,0.0163164054921276,33656017.6513248,138036.230645456,0.0040638522220631,33940900,6,2,"Check1",5
"178","Check1_5",41,33789300,1,-151600,-0.00447659251472474,33829112.8085308,153274.910770288,0.00441208646591981,33789300,6,2,"Check1",5
"179","Check1_5",42,32745300,1,-1044000,-0.0313847439912683,34072846.7758065,239906.341647966,0.00689623808499955,32745300,6,2,"Check1",5
"180","Check1_5",43,34536000,1,1790700,0.0532428179210507,34427688.2675702,383048.42561152,0.0110675204126014,34536000,6,2,"Check1",5
"181","Check1_5",44,35254100,1,718100,0.020579576298116,34852814.0066234,497685.655460132,0.0143930844184395,35254100,6,2,"Check1",5
"182","Check1_5",45,35468200,1,214100,0.00605468583632587,35299798.1824702,578217.411275039,0.0167154702168137,35468200,6,2,"Check1",5
"183","Check1_6",10,221060,NA,NA,NA,190704.380749137,NA,NA,221060,7,5,"Check1",6
"184","Check1_6",11,501526,1,280466,0.819221292641903,338439.705212532,133311.469144171,0.542922302740078,501526,7,5,"Check1",6
"185","Check1_6",12,770173,1,268647,0.428959714411971,491518.337037973,143280.070609712,0.416585740446449,770173,7,5,"Check1",6
"186","Check1_6",13,629955,1,-140218,-0.200966776673676,669708.659583935,170747.151093129,0.319240964660392,629955,7,5,"Check1",6
"187","Check1_6",14,874685,1,244730,0.32821543327905,911971.626318978,236537.633905441,0.271727684778113,874685,7,5,"Check1",6
"188","Check1_6",15,1212410,1,337725,0.326501571710511,1258534.09149236,342176.590030167,0.259921534030176,1212410,7,5,"Check1",6
"189","Check1_6",16,1527720,1,315310,0.231166313608985,1745982.12866388,484294.210569091,0.265765664717002,1527720,7,5,"Check1",6
"190","Check1_6",17,2209910,1,682190,0.3691753628391,2404089.42939872,656425.695206709,0.276210050501622,2209910,7,5,"Check1",6
"191","Check1_6",18,3441290,1,1231380,0.442894610371863,3245374.88047784,840730.236694427,0.2785638215103,3441290,7,5,"Check1",6
"192","Check1_6",19,4093190,1,651900,0.173478216060777,4269966.40109156,1024997.90330874,0.268845134886483,4093190,7,5,"Check1",6
"193","Check1_6",20,4868510,1,775320,0.173463318304153,5484409.45018017,1218153.64384335,0.254452355463234,4868510,7,5,"Check1",6
"194","Check1_6",21,6869230,1,2000720,0.344264082983518,6877789.99222372,1402286.2124571,0.237599190111626,6869230,7,5,"Check1",6
"195","Check1_6",22,8182400,1,1313170,0.174933487675903,8398122.61390974,1532608.94189721,0.215065931725049,8182400,7,5,"Check1",6
"196","Check1_6",23,9201320,1,1018920,0.117361445909113,9980032.6852514,1594455.99854802,0.188948295995337,9201320,7,5,"Check1",6
"197","Check1_6",24,14387300,1,5185980,0.446998920971848,11532591.4322505,1558306.32768781,0.159160299476428,14387300,7,5,"Check1",6
"198","Check1_6",25,12926500,1,-1460800,-0.107066405176354,12957367.2622239,1413680.42811677,0.124931571760553,12926500,7,5,"Check1",6
"199","Check1_6",26,14516300,1,1589800,0.115992688168302,14320496.1126046,1342472.29342843,0.100238669013064,14516300,7,5,"Check1",6
"200","Check1_6",27,14992900,1,476600,0.0323045997236532,15733364.6672989,1393915.58882319,0.0881925583545446,14992900,7,5,"Check1",6
"201","Check1_6",28,13864900,1,-1128000,-0.0782162890748981,17307579.8180646,1568745.31266012,0.0880118504582763,13864900,7,5,"Check1",6
"202","Check1_6",29,21758300,1,7893400,0.45063482729943,19058614.0011933,1761504.7655052,0.0924238467334803,21758300,7,5,"Check1",6
"203","Check1_6",30,21182400,1,-575900,-0.0268246457345697,20818674.0139581,1769637.28867675,0.0878396039845877,21182400,7,5,"Check1",6
"204","Check1_6",31,20775400,1,-407000,-0.019401053734147,22539829.6552396,1729431.11784896,0.0807014564416384,20775400,7,5,"Check1",6
"205","Check1_6",32,25237100,1,4461700,0.194545539615833,24211173.9579137,1683365.3359419,0.0739534694902764,25237100,7,5,"Check1",6
"206","Check1_6",33,25859600,1,622500,0.0243667712370419,25733834.1435656,1532924.32130996,0.0636847889437719,25859600,7,5,"Check1",6
"207","Check1_6",34,28220300,1,2360700,0.087359671806506,27047242.0909078,1319916.87950123,0.0519509879495792,28220300,7,5,"Check1",6
"208","Check1_6",35,25881200,1,-2339100,-0.0865247407171222,28132630.6610998,1089034.88878669,0.040777387511534,25881200,7,5,"Check1",6
"209","Check1_6",36,31647500,1,5766300,0.201142320119479,29011134.6982003,882149.083080057,0.0317638774009178,31647500,7,5,"Check1",6
"210","Check1_6",37,29358000,1,-2289500,-0.0750940749938048,29623126.4581275,605500.908866454,0.0212099327184514,29358000,7,5,"Check1",6
"211","Check1_6",38,30887500,1,1529500,0.050786489779687,30033608.9958347,395263.015709927,0.0133139348087469,30887500,7,5,"Check1",6
"212","Check1_6",39,30129500,1,-758000,-0.0248468130662701,30345103.4001131,290653.264215767,0.00916413098986239,30129500,7,5,"Check1",6
"213","Check1_6",40,30779600,1,650100,0.0213473746262412,30705667.1718807,341405.129484476,0.0101957341178339,30779600,7,5,"Check1",6
"214","Check1_6",41,29243700,1,-1535900,-0.0511879670108162,31264328.8007977,549362.402300594,0.0163223789482058,29243700,7,5,"Check1",6
"215","Check1_6",42,31255800,1,2012100,0.0665407930969779,32140127.5163997,883532.900588886,0.026474045184691,31255800,7,5,"Check1",6
"216","Check1_6",43,32508100,1,1252300,0.0392843300912324,33314227.7615315,1192887.17396527,0.0357757061706984,32508100,7,5,"Check1",6
"217","Check1_6",44,36753200,1,4245100,0.122736007645891,34669231.0645457,1369741.28954746,0.0410284172570838,36753200,7,5,"Check1",6
"218","Check1_6",45,36054400,1,-698800,-0.019196387710275,36056280.9346588,1379904.52664701,0.0413867108069672,36054400,7,5,"Check1",6
"219","Check1_7",10,1454300,NA,NA,NA,1228364.88507373,NA,NA,1454300,9,10,"Check1",7
"220","Check1_7",11,1399290,1,-55010,-0.0385597200778906,1559383.06679342,171638.44912748,0.135650157881637,1399290,9,10,"Check1",7
"221","Check1_7",12,2482860,1,1083570,0.57344615640562,1908927.94024565,267433.210437629,0.161488222575999,2482860,9,10,"Check1",7
"222","Check1_7",13,1877460,1,-605400,-0.279491322026821,2294469.02152213,353760.580589893,0.176318537898258,1877460,9,10,"Check1",7
"223","Check1_7",14,3306470,1,1429010,0.565961355551029,2760155.4775805,461262.359382266,0.189870094425749,3306470,9,10,"Check1",7
"224","Check1_7",15,3511650,1,205180,0.0602048574388355,3341589.03646721,584817.825049428,0.193842940006617,3511650,9,10,"Check1",7
"225","Check1_7",16,4279390,1,767740,0.1977244635795,4104442.56788035,763376.304929886,0.195865789171169,4279390,9,10,"Check1",7
"226","Check1_7",17,4625100,1,345710,0.0776875162804667,5136090.00296614,1026341.14223348,0.200826406256076,4625100,9,10,"Check1",7
"227","Check1_7",18,6799490,1,2174390,0.385349617017154,6529486.47983222,1385050.97460377,0.209293371133652,6799490,9,10,"Check1",7
"228","Check1_7",19,7651490,1,852000,0.118052790745398,8352768.71971718,1817287.18326124,0.216358672057182,7651490,9,10,"Check1",7
"229","Check1_7",20,8268660,1,617170,0.0775720643533334,10672078.8868774,2327180.23287762,0.225514780575637,9002300,9,10,"Check1",7
"230","Check1_7",20,8268660,1,617170,0.0775720643533334,10672078.8868774,2327180.23287762,0.225514780575637,7535020,9,10,"Check1",7
"231","Check1_7",21,10471600,1,2202940,0.236194366312898,13477071.0062032,2835818.3592076,0.233908438360918,10471600,9,10,"Check1",7
"232","Check1_7",22,19766300,1,9294700,0.635311636635422,16550997.0707708,3117749.16562629,0.226740201845295,19766300,9,10,"Check1",7
"233","Check1_7",23,21372600,1,1606300,0.0781312604006472,19503225.040584,2980917.28952176,0.193884636626648,21372600,9,10,"Check1",7
"234","Check1_7",24,21694700,1,322100,0.0149582632666017,22125010.4319816,2627818.57038458,0.151648363129289,21694700,9,10,"Check1",7
"235","Check1_7",25,25262800,1,3568100,0.15226496688476,24366631.0136732,2232471.40182575,0.113002640133215,25262800,9,10,"Check1",7
"236","Check1_7",26,25734400,1,471600,0.0184956603122819,26194430.899875,1807959.81249384,0.0800929554908298,25734400,9,10,"Check1",7
"237","Check1_7",27,30637700,1,4903300,0.174402658499937,27616580.0594064,1397105.46072234,0.054358590728396,30637700,9,10,"Check1",7
"238","Check1_7",28,25061300,1,-5576400,-0.200906453159462,28673278.5764274,1033725.60609447,0.035717312691963,25061300,9,10,"Check1",7
"239","Check1_7",29,29384500,1,4323200,0.15914250081452,29529174.9764716,857670.992574174,0.0272641814972146,29384500,9,10,"Check1",7
"240","Check1_7",30,27455400,1,-1929100,-0.0679044545158431,30169331.5504981,670133.225129828,0.0200120076869014,27455400,9,10,"Check1",7
"241","Check1_7",31,31177400,1,3722000,0.127130603446442,30472028.0490923,353632.929176458,0.00851748274377212,31177400,9,10,"Check1",7
"242","Check1_7",32,32945000,1,1767600,0.0551460309994256,30155861.2139571,-271578.87689957,-0.0144338329553445,32945000,9,10,"Check1",7
"243","Check1_7",33,32806500,1,-138500,-0.00421283787720355,28984346.8418387,-1160834.64800467,-0.0481298170544568,32806500,9,10,"Check1",7
"244","Check1_7",34,27932100,1,-4874400,-0.160850101388043,26964020.4382362,-2051669.31775039,-0.0842065304414816,27932100,9,10,"Check1",7
"245","Check1_7",35,23317700,1,-4614400,-0.180563836269592,24396607.7577677,-2624134.51791851,-0.111369948420279,23317700,9,10,"Check1",7
"246","Check1_7",36,19953800,1,-3363900,-0.155793127442882,21686301.7637584,-2771244.39798451,-0.124091060853115,19953800,9,10,"Check1",7
"247","Check1_7",37,18574900,1,-1378900,-0.0716083943788117,19158549.0197569,-2583514.74200468,-0.123527159944311,18574900,9,10,"Check1",7
"248","Check1_7",38,16144800,1,-2430100,-0.140213190611882,17005618.9064681,-2206264.69832072,-0.113338272324298,16144800,9,10,"Check1",7
"249","Check1_7",39,14521700,1,-1623100,-0.105953933964227,15343478.824972,-1715231.55681739,-0.0945905992887503,14521700,9,10,"Check1",7
"250","Check1_7",40,13332900,1,-1188800,-0.0854094175154517,14212967.2292943,-1179245.46211677,-0.0695157045795885,13332900,9,10,"Check1",7
"251","Check1_7",41,13737600,1,404700,0.0299019341304142,13577028.7973266,-664776.076423142,-0.0418758790120992,13737600,9,10,"Check1",7
"252","Check1_7",42,13346900,1,-390700,-0.0288524509045292,13333792.0804335,-218833.470484343,-0.0154914878116966,13346900,9,10,"Check1",7
"253","Check1_7",43,13335600,1,-11300,-0.000846997146111208,13377941.741378,182763.340809166,0.0102992155188488,13335600,9,10,"Check1",7
"254","Check1_7",44,13888000,1,552400,0.0405880069205303,13606803.5263074,567415.415771808,0.0362797055603586,13888000,9,10,"Check1",7
"255","Check1_7",45,14776100,1,888100,0.0619858526875,13919627.0985655,945797.932894065,0.0623019140937741,14776100,9,10,"Check1",7
"256","Check1_8",10,628483,NA,NA,NA,500899.396009072,NA,NA,628483,10,4,"Check1",8
"257","Check1_8",11,993880,1,365397,0.458307495886485,978125.439962943,386163.917750155,0.446338095738383,993880,10,4,"Check1",8
"258","Check1_8",12,1782470,1,788590,0.584138846829563,1467454.71181481,442423.759987297,0.381299847807034,1782470,10,4,"Check1",8
"259","Check1_8",13,1661750,1,-120720,-0.0701287789305986,1986838.31515062,502517.647469864,0.32102223631774,1661750,10,4,"Check1",8
"260","Check1_8",14,2742950,1,1081200,0.501162719632496,2568985.81016455,583542.9716449,0.277587931906118,2742950,10,4,"Check1",8
"261","Check1_8",15,3327150,1,584200,0.193082098110721,3234001.05806188,673897.349276507,0.243279826702766,3327150,10,4,"Check1",8
"262","Check1_8",16,4028870,1,701720,0.191369857934893,4009193.26020467,784217.21291852,0.218274469610041,4028870,10,4,"Check1",8
"263","Check1_8",17,4446080,1,417210,0.0985368694646604,4930643.79461088,926096.699083346,0.202666495377149,4446080,10,4,"Check1",8
"264","Check1_8",18,7979670,1,3533590,0.58487424814086,6029602.89771255,1095026.30906386,0.192007008283248,7979670,10,4,"Check1",8
"265","Check1_8",19,5975120,1,-2004550,-0.289292875925276,7337717.21461279,1291942.66078815,0.180949483763604,5975120,10,4,"Check1",8
"266","Check1_8",20,9921290,1,3946170,0.507078771866944,8979041.20075473,1621350.57362414,0.181503246799964,11586800,10,4,"Check1",8
"267","Check1_8",20,9921290,1,3946170,0.507078771866944,8979041.20075473,1621350.57362414,0.181503246799964,8255780,10,4,"Check1",8
"268","Check1_8",21,8830180,1,-1091110,-0.116507553705793,11037823.3932184,2041152.70889877,0.185439695060591,8830180,10,4,"Check1",8
"269","Check1_8",22,12975700,1,4145520,0.384902978041311,13601561.1506731,2559466.70889141,0.193781971336412,12975700,10,4,"Check1",8
"270","Check1_8",23,17218400,1,4242700,0.282900201967463,16625697.9083458,3034454.12170277,0.19551759935348,17218400,10,4,"Check1",8
"271","Check1_8",24,15653300,1,-1565100,-0.0952968220902593,20001883.7127133,3401183.29489471,0.189200860884086,15653300,10,4,"Check1",8
"272","Check1_8",25,27204100,1,11550800,0.552685939859073,23581623.0645923,3620142.88584075,0.177841911471567,27204100,10,4,"Check1",8
"273","Check1_8",26,25451800,1,-1752300,-0.0665812298256243,27011839.6591549,3464962.11815344,0.152684506089227,25451800,10,4,"Check1",8
"274","Check1_8",27,31996700,1,6544900,0.228846305070956,30072812.5394703,3084071.24378456,0.122298753150152,31996700,10,4,"Check1",8
"275","Check1_8",28,34972600,1,2975900,0.0889321252719028,32533802.5276471,2460620.46692619,0.0883543053806773,34972600,10,4,"Check1",8
"276","Check1_8",29,37988200,1,3015600,0.0827106874334358,34297001.4858167,1736848.53533125,0.0561378841051303,37988200,10,4,"Check1",8
"277","Check1_8",30,29522800,1,-8465400,-0.252112739004602,35502703.4748058,1172916.39747769,0.0332825185885993,29522800,10,4,"Check1",8
"278","Check1_8",31,33318700,1,3795900,0.120955954748556,36465426.1342923,959817.368786169,0.0243340121013941,33318700,10,4,"Check1",8
"279","Check1_8",32,40502100,1,7183400,0.195235023688814,37137156.9335934,689918.7304387,0.0161359876260845,40502100,10,4,"Check1",8
"280","Check1_8",33,43038800,1,2536700,0.0607482098038689,37234253.073684,98228.9740342364,0.000406311813270251,43038800,10,4,"Check1",8
"281","Check1_8",34,34370700,1,-8668100,-0.224897577170829,36722901.3110367,-537538.070053186,-0.0159696407753345,34370700,10,4,"Check1",8
"282","Check1_8",35,33242900,1,-1127800,-0.0333632467874427,35945017.6138392,-798543.093727784,-0.0224291775847039,33242900,10,4,"Check1",8
"283","Check1_8",36,35774100,1,2531200,0.0733829574276803,35144573.3232627,-794521.477604389,-0.0220752007195613,35774100,10,4,"Check1",8
"284","Check1_8",37,35851500,1,77400,0.00216123928114128,34371285.6649014,-741332.648087497,-0.0207363347732176,35851500,10,4,"Check1",8
"285","Check1_8",38,32351000,1,-3500500,-0.102740474804275,33695030.3337663,-615202.451111408,-0.0173991386372173,32351000,10,4,"Check1",8
"286","Check1_8",39,31579300,1,-771700,-0.0241430897162027,33266457.0189397,-327820.729497034,-0.00928340975634987,31579300,10,4,"Check1",8
"287","Check1_8",40,33682300,1,2103000,0.0644706341746822,33149642.2441365,15074.1947364496,0.000598658393081574,33682300,10,4,"Check1",8
"288","Check1_8",41,30451000,1,-3231300,-0.100853642489551,33291458.7204488,263078.205240431,0.00783010583994062,30451000,10,4,"Check1",8
"289","Check1_8",42,35934600,1,5483600,0.165581785310169,33601817.512583,342682.262555472,0.0102931329995453,35934600,10,4,"Check1",8
"290","Check1_8",43,35180400,1,-754200,-0.0212115103079071,33858732.7926699,62732.9714389584,0.00211261234950075,35180400,10,4,"Check1",8
"291","Check1_8",44,35028400,1,-152000,-0.00432994831076227,33961444.5075032,-485292.366127893,-0.014080139194179,35028400,10,4,"Check1",8
"292","Check1_8",45,32470900,1,-2557500,-0.0758148574065956,33943743.7998471,-1171862.45452959,-0.0344158239382601,32470900,10,4,"Check1",8
"293","Check1_9",10,1696760,NA,NA,NA,1661422.57766352,NA,NA,1696760,11,11,"Check1",9
"294","Check1_9",11,2133870,1,437110,0.229216682356457,2199463.91885745,528280.808383435,0.276472958794157,2133870,11,11,"Check1",9
