"genotype","DAP","variable","DAP_interval","DAP_group","Digital.biomass","line"
"S078",38,12970625,"37-40",38.5,13079000,"S078"
"S078",39,12970625,"37-40",38.5,13377700,"S078"
"S078",40,12970625,"37-40",38.5,12065000,"S078"
"S078",41,10858525,"41-44",42.5,11381200,"S078"
"S078",42,10858525,"41-44",42.5,10730700,"S078"
"S078",43,10858525,"41-44",42.5,10394600,"S078"
"S078",44,10858525,"41-44",42.5,10927600,"S078"
"S079",1,95139.3282634731,"0-4",2,5029.89,"S079"
"S079",3,95139.3282634731,"0-4",2,101858,"S079"
"S079",4,95139.3282634731,"0-4",2,138393,"S079"
"S079",5,466998.561538462,"5-8",6.5,213437,"S079"
"S079",6,466998.561538462,"5-8",6.5,336476,"S079"
"S079",7,466998.561538462,"5-8",6.5,505180,"S079"
"S079",8,466998.561538462,"5-8",6.5,758165,"S079"
"S079",9,1724129.3712297,"9-12",10.5,800677,"S079"
"S079",10,1724129.3712297,"9-12",10.5,1478510,"S079"
"S079",11,1724129.3712297,"9-12",10.5,1736590,"S079"
"S079",12,1724129.3712297,"9-12",10.5,2872190,"S079"
"S079",13,3332559.11764706,"13-16",14.5,2466940,"S079"
"S079",14,3332559.11764706,"13-16",14.5,3431680,"S079"
"S079",15,3332559.11764706,"13-16",14.5,3361910,"S079"
"S079",16,3332559.11764706,"13-16",14.5,4174240,"S079"
"S079",17,6757720,"17-20",18.5,5845180,"S079"
"S079",18,6757720,"17-20",18.5,6497900,"S079"
"S079",19,6757720,"17-20",18.5,6568030,"S079"
"S079",20,6757720,"17-20",18.5,8510270,"S079"
"S079",20,6757720,"17-20",18.5,7729270,"S079"
"S079",21,15860350,"21-24",22.5,9205600,"S079"
"S079",22,15860350,"21-24",22.5,16872000,"S079"
"S079",23,15860350,"21-24",22.5,18276100,"S079"
"S079",24,15860350,"21-24",22.5,19087700,"S079"
"S079",25,22415075,"25-28",26.5,19593700,"S079"
"S079",26,22415075,"25-28",26.5,21116100,"S079"
"S079",27,22415075,"25-28",26.5,24354400,"S079"
"S079",28,22415075,"25-28",26.5,24596100,"S079"
"S079",29,24909775,"29-32",30.5,27211900,"S079"
"S079",30,24909775,"29-32",30.5,23920800,"S079"
"S079",31,24909775,"29-32",30.5,23265800,"S079"
"S079",32,24909775,"29-32",30.5,25240600,"S079"
"S079",33,25330058.4686775,"33-36",34.5,26417200,"S079"
"S079",34,25330058.4686775,"33-36",34.5,24780100,"S079"
"S079",35,25330058.4686775,"33-36",34.5,24231000,"S079"
"S079",36,25330058.4686775,"33-36",34.5,25902000,"S079"
"S079",37,25339750,"37-40",38.5,26907900,"S079"
"S079",38,25339750,"37-40",38.5,25175400,"S079"
"S079",39,25339750,"37-40",38.5,24110900,"S079"
"S079",40,25339750,"37-40",38.5,25164800,"S079"
"S079",41,28097250,"41-44",42.5,25970000,"S079"
"S079",42,28097250,"41-44",42.5,27566000,"S079"
"S079",43,28097250,"41-44",42.5,29951200,"S079"
"S079",44,28097250,"41-44",42.5,28901800,"S079"
"S080",1,168403.001197605,"0-4",2,37425.4,"S080"
"S080",3,168403.001197605,"0-4",2,206724,"S080"
"S080",4,168403.001197605,"0-4",2,207206,"S080"
"S080",5,459448.605128205,"5-8",6.5,280958,"S080"
"S080",6,459448.605128205,"5-8",6.5,417673,"S080"
"S080",7,459448.605128205,"5-8",6.5,479636,"S080"
"S080",8,459448.605128205,"5-8",6.5,624623,"S080"
"S080",9,1638230.12064965,"9-12",10.5,920626,"S080"
"S080",10,1638230.12064965,"9-12",10.5,1194490,"S080"
"S080",11,1638230.12064965,"9-12",10.5,1864480,"S080"
"S080",12,1638230.12064965,"9-12",10.5,2566680,"S080"
"S080",13,4473287.35294118,"13-16",14.5,2513770,"S080"
"S080",14,4473287.35294118,"13-16",14.5,4093140,"S080"
"S080",15,4473287.35294118,"13-16",14.5,5159440,"S080"
"S080",16,4473287.35294118,"13-16",14.5,6285970,"S080"
"S080",17,11596165,"17-20",18.5,8286910,"S080"
"S080",18,11596165,"17-20",18.5,10476900,"S080"
"S080",19,11596165,"17-20",18.5,12800900,"S080"
"S080",20,11596165,"17-20",18.5,14943800,"S080"
"S080",20,11596165,"17-20",18.5,14696100,"S080"
"S080",21,23369175,"21-24",22.5,17775900,"S080"
"S080",22,23369175,"21-24",22.5,21961000,"S080"
"S080",23,23369175,"21-24",22.5,26011900,"S080"
"S080",24,23369175,"21-24",22.5,27727900,"S080"
"S080",25,29124900,"25-28",26.5,27390500,"S080"
"S080",26,29124900,"25-28",26.5,28126800,"S080"
"S080",27,29124900,"25-28",26.5,30077500,"S080"
"S080",28,29124900,"25-28",26.5,30904800,"S080"
"S080",29,36022575,"29-32",30.5,33082400,"S080"
"S080",30,36022575,"29-32",30.5,34935800,"S080"
