"genotype","DAP","Digital.biomass","DAP.diffs","Digital.biomass.AGR","Digital.biomass.RGR","Digital.biomass.smooth","Digital.biomass.AGR.smooth","Digital.biomass.RGR.smooth","Digital.biomass","col","row","line","rep"
"S063",18,3083760,1,722800,0.267081315675079,3044374.94966152,652656.664577438,0.225598083414175,3083760,9,12,"S063",NA
"S063",19,4048300,1,964540,0.272147408249843,3825042.15526759,777254.811755908,0.219975365436611,4048300,9,12,"S063",NA
"S063",20,4725050,1,676750,0.154581102989258,4743987.80266823,914369.379188819,0.210912616396214,4727220,9,12,"S063",NA
"S063",20,4725050,1,676750,0.154581102989258,4743987.80266823,914369.379188819,0.210912616396214,4722880,9,12,"S063",NA
"S063",21,5524990,1,799940,0.156403294547128,5820659.13050094,1071937.55065493,0.201398982303177,5524990,9,12,"S063",NA
"S063",22,6800740,1,1275750,0.207749992343195,7073381.67117679,1249280.44382107,0.192607285048816,6800740,9,12,"S063",NA
"S063",23,8176490,1,1375750,0.184231533381755,8509309.9504648,1434908.83613007,0.183870076326635,8176490,9,12,"S063",NA
"S063",24,9411910,1,1235420,0.140712945386077,10122579.1043887,1615466.28434897,0.174653697920231,9411910,9,12,"S063",NA
"S063",25,11951400,1,2539490,0.238872517768692,11889797.6868844,1772691.54981516,0.164280501424458,11951400,9,12,"S063",NA
"S063",26,14536400,1,2585000,0.19580742227474,13763971.245475,1881541.10560016,0.151564712949012,14536400,9,12,"S063",NA
"S063",27,13206700,1,-1329700,-0.0959315720249874,15700440.3573585,1945190.78109627,0.137890040328245,13206700,9,12,"S063",NA
"S063",28,18918500,1,5711800,0.359416002719982,17659586.7204879,1969424.63739708,0.124791881315246,18918500,9,12,"S063",NA
"S063",29,21672200,1,2753700,0.135890053940931,19541518.0975182,1887871.29130142,0.108333817213209,21672200,9,12,"S063",NA
"S063",30,20542300,1,-1129900,-0.053544158375351,21281777.6458703,1738788.057774,0.0906805765464749,20542300,9,12,"S063",NA
"S063",31,23559500,1,3017200,0.13704296128486,22884453.3673288,1596516.84762795,0.0756648631883021,23559500,9,12,"S063",NA
"S063",32,24670200,1,1110700,0.046066901373648,24352415.5332939,1458848.2968964,0.0630547477447377,24670200,9,12,"S063",NA
"S063",33,25132000,1,461800,0.0185458970197309,25705819.349664,1344182.66348627,0.0533241484984153,25132000,9,12,"S063",NA
"S063",34,26529000,1,1397000,0.0540965397210071,26975222.8134872,1263794.49435678,0.046602054282037,26529000,9,12,"S063",NA
"S063",35,26939500,1,410500,0.0153551367858406,28172810.4885388,1197790.16764729,0.0417805118796053,26939500,9,12,"S063",NA
"S063",36,28732600,1,1793100,0.0644387555865331,29283573.7951099,1116853.30775034,0.0374931387138058,28732600,9,12,"S063",NA
"S063",37,30360500,1,1627900,0.0551100547959428,30247562.9046047,972168.674450718,0.0317794228308807,30360500,9,12,"S063",NA
"S063",38,32253300,1,1892800,0.0604779421582474,30979649.2885661,736348.720663893,0.0235504797489083,32253300,9,12,"S063",NA
"S063",39,32859000,1,605700,0.0186053164214475,31403592.3096363,419054.063927259,0.0130245140256948,32859000,9,12,"S063",NA
"S063",40,33305800,1,446800,0.0135058759842926,31493633.3870855,75448.1250408844,0.00188941987596535,33305800,9,12,"S063",NA
"S063",41,30945400,1,-2360400,-0.0735071947269142,31291478.9333514,-220409.179450305,-0.00757814014479201,30945400,9,12,"S063",NA
"S063",42,30230100,1,-715300,-0.0233862445089893,30902179.5373895,-398304.698585866,-0.0132155664541496,30230100,9,12,"S063",NA
"S063",43,28980400,1,-1249700,-0.0422183773383291,30428908.0784435,-458837.749700152,-0.0150437567423328,28980400,9,12,"S063",NA
"S063",44,29616700,1,636300,0.021718652004541,29940889.4526274,-437490.490852395,-0.0141950787703361,29616700,9,12,"S063",NA
"S063",45,29576200,1,-40500,-0.00136840757319945,29455887.9020868,-389800.001712483,-0.0124931686343412,29576200,9,12,"S063",NA
"S064",5,826.7,NA,NA,NA,-181062.438877859,NA,NA,826.7,10,1,"S064",NA
"S064",6,16560.8,1,15734.1,2.99735186369251,-74651.2207032841,-11314.8452232647,2.22345058256195,16560.8,10,1,"S064",NA
"S064",7,68307.4,1,51746.6,1.41697964927319,42607.0010985201,48665.2720017546,1.74198780077855,68307.4,10,1,"S064",NA
"S064",8,234885,1,166577.6,1.23507792642332,185144.986636492,110321.025088096,1.30428871786557,234885,10,1,"S064",NA
"S064",9,356177,1,121292,0.416331765639253,369630.049371248,176021.948386938,0.940231019664748,356177,10,1,"S064",NA
"S064",10,464000,1,107823,0.264456753921487,614668.717997234,249897.694311923,0.668299981723598,464000,10,1,"S064",NA
"S064",11,1057940,1,593940,0.824194347808825,937449.291873357,332989.618540053,0.480941814448912,1057940,10,1,"S064",NA
"S064",12,1992840,1,934900,0.633237135971581,1350605.60741582,422660.303248186,0.352391473991544,1992840,10,1,"S064",NA
"S064",13,1627740,1,-365100,-0.202368207358109,1875698.01311238,530602.676099533,0.269566338847929,1627740,10,1,"S064",NA
"S064",14,2763790,1,1136050,0.529410376507468,2556710.85803944,682873.139288347,0.229476826385405,2763790,10,1,"S064",NA
"S064",15,2925210,1,161420,0.0567633468046015,3436296.26197073,878950.77364335,0.215859345082477,2925210,10,1,"S064",NA
"S064",16,3931170,1,1005960,0.295570818519542,4557763.44441702,1120387.10180405,0.218237836341611,3931170,10,1,"S064",NA
"S064",17,5851120,1,1919950,0.397696004412405,5941807.10479236,1383047.91629934,0.223496531756901,5851120,10,1,"S064",NA
"S064",18,8589440,1,2738320,0.383900445876816,7580595.90501415,1636330.02475882,0.221809926161602,8589440,10,1,"S064",NA
"S064",19,8829710,1,240270,0.0275886297071835,9466467.00668184,1881399.63980479,0.21284116291379,8829710,10,1,"S064",NA
"S064",20,11695900,1,2866190,0.281116181544838,11622155.0213057,2152966.00126553,0.202717869190683,12239600,10,1,"S064",NA
"S064",20,11695900,1,2866190,0.281116181544838,11622155.0213057,2152966.00126553,0.202717869190683,11152200,10,1,"S064",NA
"S064",21,11701100,1,5200,0.000444501439126326,14056916.3911175,2437511.3729874,0.192483616503505,11701100,10,1,"S064",NA
"S064",22,16461800,1,4760700,0.341359690806174,16755317.7038008,2709262.51586254,0.18254740674907,16461800,10,1,"S064",NA
"S064",23,19268500,1,2806700,0.157429092907976,19613377.7486727,2871720.9830794,0.167925689283474,19268500,10,1,"S064",NA
"S064",24,25081100,1,5812600,0.263642936259489,22491607.2478037,2886364.29379365,0.148030050009481,25081100,10,1,"S064",NA
"S064",25,28199300,1,3118200,0.117182580488908,25258869.6122036,2762367.99200664,0.124621295009319,28199300,10,1,"S064",NA
"S064",26,25582800,1,-2616500,-0.0973769042645847,27902911.2012857,2630570.00103748,0.103969446254126,25582800,10,1,"S064",NA
"S064",27,25990000,1,407200,0.0157915979770393,30521954.6345785,2612775.56595423,0.0911757510909712,25990000,10,1,"S064",NA
"S064",28,37051100,1,11061100,0.354586192256606,33114427.3359543,2599203.78839535,0.0823350213614141,37051100,10,1,"S064",NA
"S064",29,34802800,1,-2248300,-0.0626001975961753,35527086.2069898,2423099.74339039,0.0712006353834322,34802800,10,1,"S064",NA
"S064",30,35083200,1,280400,0.00802454009826991,37703168.8657782,2191477.15579379,0.0604562325550782,35083200,10,1,"S064",NA
"S064",31,41790600,1,6707400,0.174949050446451,39571363.0312475,1888068.69100571,0.0495798566848266,41790600,10,1,"S064",NA
"S064",32,43509600,1,1719000,0.0403101695428803,40977805.1132397,1420568.07364039,0.0358370670152568,43509600,10,1,"S064",NA
"S064",33,41632300,1,-1877300,-0.0441052951019113,41849342.8512151,875888.341146033,0.0210948498267851,41632300,10,1,"S064",NA
"S064",34,41140900,1,-491400,-0.0118735477947936,42224154.9186349,373943.908734533,0.00801012248982439,41140900,10,1,"S064",NA
"S064",35,42719600,1,1578700,0.0376550708074971,42145709.7032092,-82784.2970419454,-0.00356129481783052,42719600,10,1,"S064",NA
"S064",36,44544500,1,1824900,0.0418308581930548,41620951.9211035,-537963.279229071,-0.0148128232675224,44544500,10,1,"S064",NA
"S064",37,42830100,1,-1714400,-0.0392475630686765,40694755.8464899,-952707.818818534,-0.0248939470946838,42830100,10,1,"S064",NA
"S064",38,37939900,1,-4890200,-0.12123779767385,39544190.2573013,-1183168.98213876,-0.0303843907130036,37939900,10,1,"S064",NA
"S064",39,35274600,1,-2665300,-0.0728401705637153,38436839.5016252,-1129993.51106148,-0.0287921670819094,35274600,10,1,"S064",NA
"S064",40,35681800,1,407200,0.0114775966707866,37571956.1437695,-867455.787261036,-0.021901920348732,35681800,10,1,"S064",NA
"S064",41,36600400,1,918600,0.0254184144395259,37000641.3759704,-556716.854960225,-0.013866582353288,36600400,10,1,"S064",NA
"S064",42,35563500,1,-1036900,-0.0287393383102362,36671949.0953767,-307829.91937841,-0.00753299887196081,35563500,10,1,"S064",NA
"S064",43,38913200,1,3349700,0.0900136936848724,36492777.2658699,-165475.172437522,-0.00403106406107501,38913200,10,1,"S064",NA
"S064",44,36652400,1,-2260800,-0.0598546141842777,36347803.3734752,-153446.568749221,-0.00400276508772364,36652400,10,1,"S064",NA
"S064",45,36160300,1,-492100,-0.0135170785499698,36203253.9431423,-181605.225068854,-0.00505379657857766,36160300,10,1,"S064",NA
"S065",9,3699.32,NA,NA,NA,-43629.0638210558,NA,NA,3699.32,10,3,"S065",NA
"S065",10,99991.5,1,96292.18,3.2969361633993,19040.9179580376,37785.6197416782,2.02698766074852,99991.5,10,3,"S065",NA
"S065",11,113354,1,13362.5,0.125430482883611,86770.6026615024,55939.6092401137,1.46145801825632,113354,10,3,"S065",NA
"S065",12,425874,1,312520,1.32362786261254,169483.787880834,78873.8176823742,0.99332027609543,425874,10,3,"S065",NA
"S065",13,416970,1,-8904,-0.0211292511067586,283250.731892887,112339.804780073,0.64219600215459,416970,10,3,"S065",NA
"S065",14,857708,1,440738,0.721249438458708,460601.053960086,174049.902174966,0.417283722359744,857708,10,3,"S065",NA
"S065",15,841801,1,-15907,-0.018720070957095,750537.99808757,281931.292217316,0.296440918080949,841801,10,3,"S065",NA
"S065",16,865655,1,23854,0.0279428015484836,1227235.10187574,463974.845931993,0.261251987633613,865655,10,3,"S065",NA
"S065",17,2125760,1,1260105,0.898398218662003,1970426.56600929,727014.236420498,0.274843527148975,2125760,10,3,"S065",NA
"S065",18,3666550,1,1540790,0.545121779947494,3043177.85289723,1054218.72975151,0.290637642426332,3666550,10,3,"S065",NA
"S065",19,3329430,1,-337120,-0.0964500472725092,4520805.91065708,1462544.68601056,0.301064489864154,3329430,10,3,"S065",NA
"S065",20,3990420,1,660990,0.181095370350165,6498907.86844936,1979548.48872822,0.317835435123684,4485720,10,3,"S065",NA
"S065",20,3990420,1,660990,0.181095370350165,6498907.86844936,1979548.48872822,0.317835435123684,3495120,10,3,"S065",NA
"S065",21,7595290,1,3604870,0.643631829814036,8980813.85669111,2508285.00639961,0.329823546144204,7595290,10,3,"S065",NA
"S065",22,11697900,1,4102610,0.431881020180547,11794856.5136684,2859144.9457847,0.316125339072844,11697900,10,3,"S065",NA
"S065",23,15108400,1,3410500,0.255841542024439,14656346.4069724,2909381.85882249,0.274979189500931,15108400,10,3,"S065",NA
"S065",24,19178400,1,4070000,0.238533765207315,17262286.4481504,2638087.49026777,0.216360145429748,19178400,10,3,"S065",NA
"S065",25,24508100,1,5329700,0.245219029409168,19359970.8233062,2096804.88888315,0.151188715992874,24508100,10,3,"S065",NA
"S065",26,20305000,1,-4203100,-0.188136514017133,20880642.998245,1483635.57538187,0.092918839316406,20305000,10,3,"S065",NA
"S065",27,20626600,1,321600,0.0157143438312158,22060035.9226327,1131439.79644948,0.0568346879773038,20626600,10,3,"S065",NA
"S065",28,21672000,1,1045400,0.0494395998133171,23153335.1635559,1057779.19452643,0.041603921337427,21672000,10,3,"S065",NA
"S065",29,24048900,1,2376900,0.104068152677222,24307636.0929003,1141862.27619596,0.0391190179086092,24048900,10,3,"S065",NA
"S065",30,22453100,1,-1595800,-0.0686605681720412,25564333.302577,1268703.37978048,0.0421269320319708,22453100,10,3,"S065",NA
"S065",31,26580200,1,4127100,0.168737888423293,26886873.4953946,1355448.56985359,0.0458117943069227,26580200,10,3,"S065",NA
"S065",32,30987300,1,4407100,0.153410865413803,28058074.8759324,1203501.03905141,0.0413901433016006,30987300,10,3,"S065",NA
"S065",33,32287800,1,1300500,0.0411120067752088,28841203.1865541,791439.665509994,0.0277230101318609,32287800,10,3,"S065",NA
"S065",34,28596200,1,-3691600,-0.121415608034959,29205683.9645904,347295.194650516,0.0127279831559376,28596200,10,3,"S065",NA
"S065",35,27971200,1,-625000,-0.0220984324612885,29344483.8464911,117761.888305988,0.00481115786741243,27971200,10,3,"S065",NA
"S065",36,27899400,1,-71800,-0.00257022618429982,29445420.0662687,95377.696679574,0.0038483128295036,27899400,10,3,"S065",NA
"S065",37,30607000,1,2707600,0.0926235577473773,29590196.5715682,161573.033600188,0.00587265713972158,30607000,10,3,"S065",NA
"S065",38,29355200,1,-1251800,-0.041759038324791,29769714.6665664,215288.805534832,0.00744447028469626,29355200,10,3,"S065",NA
"S065",39,29525900,1,170700,0.00579814161835056,30004209.2529742,288134.258489169,0.00964541111988433,29525900,10,3,"S065",NA
"S065",40,29895600,1,369700,0.0124434681166549,30298347.2225274,358261.066807881,0.0117867339818862,29895600,10,3,"S065",NA
"S065",41,30762000,1,866400,0.028568849652295,30618915.9385643,374029.766298937,0.0121904359965235,30762000,10,3,"S065",NA
"S065",42,30761700,1,-300,-9.75233934247403e-06,30905692.987841,290307.405115471,0.00941299863903049,30761700,10,3,"S065",NA
"S065",43,33115200,1,2353500,0.0737219817875408,31098834.2643091,88187.8076611541,0.00289136739840408,33115200,10,3,"S065",NA
"S065",44,30674600,1,-2440600,-0.0765574409006628,31160392.5095704,-226624.504734745,-0.00717364998020098,30674600,10,3,"S065",NA
"S065",45,30440400,1,-234200,-0.00766427706553819,31155693.113639,-546626.457995382,-0.0174059072600796,30440400,10,3,"S065",NA
"S066",5,467.209,NA,NA,NA,-131073.694657142,NA,NA,467.209,10,5,"S066",NA
"S066",6,17241.2,1,16773.991,3.60828045233667,-60386.1202743503,-15073.7027169785,2.27198358163214,17241.2,10,5,"S066",NA
"S066",7,27902.2,1,10661,0.481403670383539,18252.7141838179,28821.3606811711,1.75738810479396,27902.2,10,5,"S066",NA
"S066",8,135448,1,107545.8,1.57988226406075,115733.870078475,74469.0011225157,1.31113123176217,135448,10,5,"S066",NA
"S066",9,178721,1,43273,0.277238127823979,244194.08387855,123219.484194991,0.952500614949616,178721,10,5,"S066",NA
"S066",10,261376,1,82655,0.380134053012181,415983.14553916,176772.955550411,0.691955879704596,261376,10,5,"S066",NA
"S066",11,733805,1,472429,1.03228334208161,639810.813770334,232968.746082118,0.512124673326849,733805,10,5,"S066",NA
"S066",12,1479130,1,745325,0.700966030332219,918968.846595622,287440.768197578,0.381415152407103,1479130,10,5,"S066",NA
"S066",13,1187530,1,-291600,-0.219578557328339,1263914.74083524,349216.695930473,0.28941717859925,1187530,10,5,"S066",NA
"S066",14,1941340,1,753810,0.491502936520867,1705843.4812005,441842.580574694,0.238798148202565,1941340,10,5,"S066",NA
"S066",15,1833920,1,-107420,-0.0569227039050773,2280428.92784386,570650.617735834,0.217361627856443,1833920,10,5,"S066",NA
"S066",16,3027800,1,1193880,0.501380530814406,3027207.99417576,740292.92330105,0.215242981060243,3027800,10,5,"S066",NA
"S066",17,4140120,1,1112320,0.312888489728756,3971477.62216676,935652.860430612,0.21689841661719,4140120,10,5,"S066",NA
"S066",18,4904000,1,763880,0.169326425709513,5136012.47076539,1154946.10027417,0.216590191449229,4904000,10,5,"S066",NA
"S066",19,6539180,1,1635180,0.287760576711187,6547663.10238907,1404188.18505768,0.214890590618615,6539180,10,5,"S066",NA
"S066",20,6777340,1,238160,0.0357729192420257,8226223.9475962,1677650.91241529,0.212161920758655,7597720,10,5,"S066",NA
"S066",20,6777340,1,238160,0.0357729192420257,8226223.9475962,1677650.91241529,0.212161920758655,5956960,10,5,"S066",NA
"S066",21,8849300,1,2071960,0.26675366525926,10175788.224269,1960466.48585104,0.209461271581426,8849300,10,5,"S066",NA
"S066",22,11136400,1,2287100,0.229880662640819,12335005.2091481,2182828.21864814,0.202005625240609,11136400,10,5,"S066",NA
"S066",23,13608900,1,2472500,0.200504967985503,14569559.2697765,2265950.60480479,0.185834571336829,13608900,10,5,"S066",NA
"S066",24,21649500,1,8040600,0.464258369020885,16680166.6641875,2138494.94911715,0.158846350552289,21649500,10,5,"S066",NA
"S066",25,17627100,1,-4022400,-0.205544868956759,18466779.1283074,1798241.07165022,0.122904716406951,17627100,10,5,"S066",NA
"S066",26,21746000,1,4118900,0.209992342038726,19895402.5368294,1425654.08004626,0.0890913843351853,21746000,10,5,"S066",NA
"S066",27,22328000,1,582000,0.0264116636584634,20963639.4572037,1051966.57545407,0.0594734268491469,22328000,10,5,"S066",NA
"S066",28,21850200,1,-477800,-0.0216314214162354,21741873.9064467,754067.280393386,0.0373673165398234,21850200,10,5,"S066",NA
"S066",29,20201000,1,-1649200,-0.0784779666854611,22368541.5607802,604555.372992402,0.0253741235981434,20201000,10,5,"S066",NA
"S066",30,23069700,1,2868700,0.132787960067616,22978703.7086666,598508.341558823,0.0223167417863948,23069700,10,5,"S066",NA
"S066",31,22136900,1,-932800,-0.0412741687897417,23629626.7676923,650065.344976081,0.0233251377606161,22136900,10,5,"S066",NA
"S066",32,24518100,1,2381200,0.10216572089039,24348407.8555292,726673.250415919,0.0263078158308652,24518100,10,5,"S066",NA
"S066",33,23143900,1,-1374200,-0.0576803734103723,25109698.7496822,771247.79628731,0.0284366137920841,23143900,10,5,"S066",NA
"S066",34,29434700,1,6290800,0.240443003589709,25862719.8084806,756129.483440865,0.0284369478296722,29434700,10,5,"S066",NA
"S066",35,26097600,1,-3337100,-0.120330894402297,26518739.3202618,639314.501034107,0.0244513219119122,26097600,10,5,"S066",NA
"S066",36,26229000,1,131400,0.00502231278923481,27098380.4169017,541442.182414139,0.0208886981622652,26229000,10,5,"S066",NA
"S066",37,27251400,1,1022400,0.0382392270694693,27631540.4118633,473645.004176445,0.0182674473934575,27251400,10,5,"S066",NA
"S066",38,28960200,1,1708800,0.0608175776346837,28108845.8446155,395757.916155002,0.0152000979575128,28960200,10,5,"S066",NA
"S066",39,29311500,1,351300,0.0120574569149539,28506794.5828697,299010.943104003,0.0114103096564685,29311500,10,5,"S066",NA
"S066",40,29704600,1,393100,0.0133219854845626,28837044.2310625,233984.172194575,0.008681017976304,29704600,10,5,"S066",NA
"S066",41,27515800,1,-2188800,-0.0765415308315097,29156548.993431,268266.055696118,0.0093296432134852,27515800,10,5,"S066",NA
"S066",42,29428900,1,1913100,0.067216799581459,29546476.3419859,451582.701773778,0.0150000827505448,29428900,10,5,"S066",NA
"S066",43,29401400,1,-27500,-0.000934892461978603,30034591.0379688,750361.904072723,0.0244272810186967,29401400,10,5,"S066",NA
"S066",44,29686100,1,284700,0.00963663052965058,30623519.6793564,1157614.50892561,0.0373398565147796,29686100,10,5,"S066",NA
"S066",45,32720100,1,3034000,0.0973106451764402,31282970.9555968,1640744.5569855,0.052685337167846,32720100,10,5,"S066",NA
"S067",3,21535.9,NA,NA,NA,-180434.28250338,NA,NA,21535.9,10,6,"S067",NA
"S067",4,39413.6,1,17877.7,0.604389624345037,-109392.538348519,-52900.6908975351,0.671436675784373,39413.6,10,6,"S067",NA
"S067",5,78915.8,1,39502.2,0.694270526880442,-28047.2428274441,5764.11922660209,0.637359189375974,78915.8,10,6,"S067",NA
"S067",6,167687,1,88771.2,0.753717685155335,79226.6182036954,68240.9010391659,0.60040834464096,167687,10,6,"S067",NA
"S067",7,250715,1,83028,0.402217689398908,233091.519157974,139635.533355557,0.560878479202036,250715,10,6,"S067",NA
"S067",8,423849,1,173134,0.525060423882955,457834.487412082,225547.755118275,0.523324727170372,423849,10,6,"S067",NA
"S067",9,584968,1,161119,0.322179885154611,778688.806358004,329427.578810032,0.488305576166539,584968,10,6,"S067",NA
"S067",10,1216410,1,631442,0.732102031868349,1218525.92748709,451112.751954502,0.453741534723231,1216410,10,6,"S067",NA
"S067",11,1652330,1,435920,0.306282515251868,1794069.31888471,585897.909225415,0.414345820611244,1652330,10,6,"S067",NA
"S067",12,2877480,1,1225150,0.554728498092812,2519442.51015627,732440.987371985,0.371825491125428,2877480,10,6,"S067",NA
"S067",13,3245500,1,368020,0.120354510379486,3407160.85642997,889991.85066126,0.328117564436316,3245500,10,6,"S067",NA
"S067",14,4933500,1,1688000,0.418779253823698,4478304.70224031,1068630.72456489,0.288628484580358,4933500,10,6,"S067",NA
"S067",15,5749390,1,815890,0.153045086910034,5755198.91609013,1270286.15655799,0.254444399965101,5749390,10,6,"S067",NA
"S067",16,6670390,1,921000,0.148584566757683,7272707.41777679,1509408.20319593,0.228419492609811,6670390,10,6,"S067",NA
"S067",17,8255270,1,1584880,0.213173455304443,9064405.82285524,1785572.08002295,0.210448880713635,8255270,10,6,"S067",NA
"S067",18,10829800,1,2574530,0.27144980933445,11139442.6749915,2073321.15646057,0.196950095421907,10829800,10,6,"S067",NA
"S067",19,13263600,1,2433800,0.202721847501078,13475533.7786548,2339791.78620664,0.184387111694427,13263600,10,6,"S067",NA
"S067",20,15461600,1,2198000,0.153336089566348,16033285.8521149,2567925.53368219,0.171879607916416,15459000,10,6,"S067",NA
"S067",20,15461600,1,2198000,0.153336089566348,16033285.8521149,2567925.53368219,0.171879607916416,15464200,10,6,"S067",NA
"S067",21,15817500,1,355900,0.0227573913497813,18760216.0361585,2744884.10712592,0.15962226822935,15817500,10,6,"S067",NA
"S067",22,22641000,1,6823500,0.358645499931939,21562657.3317483,2826461.7397249,0.146208445323499,22641000,10,6,"S067",NA
"S067",23,25094000,1,2453000,0.102866351766667,24261527.1468211,2719003.06371971,0.127283121547058,25094000,10,6,"S067",NA
"S067",24,30688300,1,5594300,0.20125270072387,26694494.9360977,2439920.82785366,0.104226956554652,30688300,10,6,"S067",NA
"S067",25,31610600,1,922300,0.0296110329210253,28762817.9135989,2057127.72298391,0.0801761069188499,31610600,10,6,"S067",NA
"S067",26,29383400,1,-2227200,-0.07306261834931,30516695.1948288,1731952.96846137,0.0608754133769019,29383400,10,6,"S067",NA
"S067",27,27060600,1,-2322800,-0.0823510935872655,32114315.0249466,1581255.080589,0.0500794692613795,27060600,10,6,"S067",NA
"S067",28,31736000,1,4675400,0.159372887766201,33662820.707766,1548225.66484936,0.0455637171580042,31736000,10,6,"S067",NA
"S067",29,38804300,1,7068300,0.201079382018859,35092956.9826311,1439142.30178361,0.0405264718423986,38804300,10,6,"S067",NA
"S067",30,39042800,1,238500,0.00612741505362912,36266885.6871066,1178738.88084082,0.032189413556949,39042800,10,6,"S067",NA
"S067",31,35599900,1,-3442900,-0.0923156514192414,37165742.9687707,897357.093340039,0.0238490914080302,35599900,10,6,"S067",NA
"S067",32,35981300,1,381400,0.010656530188387,37871069.7256669,704726.029228528,0.0183025998181784,35981300,10,6,"S067",NA
"S067",33,39424400,1,3443100,0.0913855549098167,38423617.1894594,555552.686115572,0.0141988648146846,39424400,10,6,"S067",NA
"S067",34,39703600,1,279200,0.00705694971922932,38802553.1570243,381719.185746827,0.00960866452688943,39703600,10,6,"S067",NA
"S067",35,39773100,1,69500,0.0017489407012499,39009922.863341,207730.87088888,0.00508851692743329,39773100,10,6,"S067",NA
"S067",36,39165100,1,-608000,-0.0154047602678758,39088432.0308663,77498.9576635543,0.00172291087492251,39165100,10,6,"S067",NA
"S067",37,39530700,1,365600,0.00929154110554586,39111322.3868491,23790.8322408956,0.000321783885783116,39530700,10,6,"S067",NA
"S067",38,38087800,1,-1442900,-0.037183564340887,39163099.8577575,58235.8372441985,0.00117143689341311,38087800,10,6,"S067",NA
"S067",39,37662300,1,-425500,-0.01123442676036,39333440.3041962,185696.361103829,0.00439635451911635,37662300,10,6,"S067",NA
"S067",40,38220100,1,557800,0.0147019611195104,39669946.1135625,358809.642561967,0.00878847731363018,38220100,10,6,"S067",NA
"S067",41,39828600,1,1608500,0.0412236919510211,40150450.1960646,499051.503725645,0.0123499567138455,39828600,10,6,"S067",NA
"S067",42,42411900,1,2583300,0.0628437360466015,40693749.9231815,538659.917137529,0.013389787593536,42411900,10,6,"S067",NA
"S067",43,42926300,1,514400,0.0120557084689112,41210909.8780111,465441.067321708,0.0116380468437058,42926300,10,6,"S067",NA
"S067",44,40840200,1,-2086100,-0.0498178012623045,41675635.8439853,344904.420891112,0.00871479474782451,40840200,10,6,"S067",NA
"S067",45,41818500,1,978300,0.0236719349073551,42120329.7544016,240983.000300656,0.00617864748162137,41818500,10,6,"S067",NA
"S068",1,85590.1,NA,NA,NA,-60820.0130113235,NA,NA,85590.1,10,8,"S068",NA
"S068",3,210718,2,62563.95,0.450475562214135,128817.262980443,23561.6190931588,0.34529841827494,210718,10,8,"S068",NA
"S068",4,233923,1,23205,0.104471254694681,238228.120288935,64232.9502653847,0.334080818101837,233923,10,8,"S068",NA
"S068",5,343196,1,109273,0.383309711157656,367633.988930793,106366.63958656,0.325907434247739,343196,10,8,"S068",NA
"S068",6,527213,1,184017,0.429302928923644,525512.802994869,150202.735146488,0.317292887728685,527213,10,8,"S068",NA
"S068",7,669015,1,141802,0.238201839943657,719699.252139759,196014.899240648,0.305603729256034,669015,10,8,"S068",NA
"S068",8,981937,1,312922,0.383720670108775,957591.538322678,244714.46806498,0.291527910514108,981937,10,8,"S068",NA
"S068",9,1180850,1,198913,0.184462645612852,1245454.77446983,296339.824304151,0.275252838401203,1180850,10,8,"S068",NA
"S068",10,1363910,1,183060,0.14412105669862,1589441.50696405,351851.655823495,0.258566111409501,1363910,10,8,"S068",NA
"S068",11,2291770,1,927860,0.518968869937408,1992762.10389363,408495.60841614,0.240333675963191,2291770,10,8,"S068",NA
"S068",12,3445810,1,1154040,0.407834555418602,2454342.35664095,461587.782121045,0.21737058681329,3445810,10,8,"S068",NA
"S068",13,2402560,1,-1043250,-0.360624164659756,2985669.43202667,526153.701413587,0.195516847374883,2402560,10,8,"S068",NA
"S068",14,3750590,1,1348030,0.445378325404164,3621835.99301721,630281.954945668,0.184291083006114,3750590,10,8,"S068",NA
"S068",15,3813230,1,62640,0.0165634380742276,4390142.85019711,765124.762083574,0.179758832652031,3813230,10,8,"S068",NA
"S068",16,4197150,1,383920,0.0959291245126653,5313778.69249883,926428.45966,0.180466242200186,4197150,10,8,"S068",NA
"S068",17,7067570,1,2870420,0.521110991501999,6394827.02917697,1089959.38256391,0.181344691379571,7067570,10,8,"S068",NA
"S068",18,7426510,1,358940,0.0495393159869104,7607353.57590695,1223179.42719542,0.176096476970807,7426510,10,8,"S068",NA
"S068",19,9299890,1,1873380,0.224946541116406,8934381.33454644,1336913.79569036,0.167132498215413,9299890,10,8,"S068",NA
"S068",20,9932860,1,632970,0.0658458805689223,10360931.6352103,1433291.26844379,0.156030830021274,10169700,10,8,"S068",NA
"S068",20,9932860,1,632970,0.0658458805689223,10360931.6352103,1433291.26844379,0.156030830021274,9696020,10,8,"S068",NA
"S068",21,10799600,1,866740,0.0836606437060566,11877505.9920612,1518127.76377554,0.14448453633115,10799600,10,8,"S068",NA
"S068",22,16802600,1,6003000,0.442024539932338,13459077.5548805,1572098.77294312,0.131428841097024,16802600,10,8,"S068",NA
"S068",23,15965800,1,-836800,-0.0510847018135041,15071613.8857204,1583568.65513597,0.115620432569291,15965800,10,8,"S068",NA
"S068",24,16972500,1,1006700,0.0611454526675822,16765635.9345052,1652060.5425472,0.103515697365041,16972500,10,8,"S068",NA
"S068",25,16345700,1,-626800,-0.0376295213820592,18637280.8671924,1832308.87325384,0.098542798679728,16345700,10,8,"S068",NA
